,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
617,OTU35_suspect_mock_chimera,GS,98.9,BOLD:AAO3941.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,2987,BOLD:AAO3941
618,OTU43_suspect_mock_chimera,SS,1.0000,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,13819,BOLD:AAA2383
619,OTU48_suspect_mock_chimera,US,0.9919,BOLD:AAH4109.1,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,une-31,9182,BOLD:AAH4109
620,OTU49_suspect_mock_chimera,GS,99.4,BOLD:ACG6340.1,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,NA,une-31,9839,BOLD:ACG6340
621,OTU55_suspect_mock_chimera,GS,99.4,BOLD:ABW5810.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Euphylidorea,Euphylidorea luteola,une-31,836,BOLD:ABW5810
622,OTU56_suspect_mock_chimera,GS,100.0,BOLD:AAA1564.1,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis lucifugus,une-31,4826,BOLD:AAA1564
623,OTU58_suspect_mock_chimera,GS,100.0,BOLD:AAR3859.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon majale,une-31,232,BOLD:AAR3859
624,OTU59_suspect_mock_chimera,GS,100.0,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes pectinicornis,une-31,8723,BOLD:AAH3593
625,OTU61_suspect_mock_chimera,GS,100.0,BOLD:AAB1098.8,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes excrucians,une-31,122,BOLD:AAB1098
626,OTU66,US,0.9916,BOLD:ACX5234.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-31,2434,BOLD:ACX5234
627,OTU67_suspect_mock_chimera,GS,100.0,BOLD:AAA6548.2,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma americanum,une-31,118,BOLD:AAA6548
628,OTU68_suspect_mock_chimera,GS,99.4,BOLD:ACB0856.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus hyslopi,une-31,2934,BOLD:ACB0856
629,OTU72_suspect_mock_chimera,GS,100.0,BOLD:AAC4559.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mediopunctatum,une-31,7095,BOLD:AAC4559
630,OTU73_suspect_mock_chimera,US,0.9859,BOLD:ACJ8629.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,2525,BOLD:ACJ8629
631,OTU76_suspect_mock_chimera,SS,1.0000,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,4900,BOLD:AAA2383
632,OTU78_suspect_mock_chimera,GS,100.0,BOLD:AAA3306.1,Animalia,Arthropoda,Insecta,Trichoptera,Goeridae,Goera,Goera calcarata,une-31,1858,BOLD:AAA3306
633,OTU79_suspect_mock_chimera,GS,100.0,BOLD:AAN5879.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,une-31,1748,BOLD:AAN5879
634,OTU80_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,une-31,2342,BOLD:AAC6357
635,OTU82_suspect_mock_chimera,GS,99.4,BOLD:AAC3145.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium terminatum,une-31,3051,BOLD:AAC3145
636,OTU86_suspect_mock_chimera,GS,100.0,BOLD:AAB7261.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Eurylophella,Eurylophella poconoensis,une-31,2458,BOLD:AAB7261
637,OTU89_suspect_mock_chimera,GS,100.0,BOLD:AAD4355.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes provocans,une-31,901,BOLD:AAD4355
638,OTU90_suspect_mock_chimera,GS,100.0,BOLD:AAG2497.1,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,Fucellia,Fucellia tergina,une-31,648,BOLD:AAG2497
639,OTU91_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,une-31,2229,BOLD:AAF9055
640,OTU93_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,une-31,1860,BOLD:AAA7515
641,OTU94_suspect_mock_chimera,GS,100.0,BOLD:AAH0136.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllophaga,Phyllophaga anxia,une-31,1865,BOLD:AAH0136
642,OTU96_suspect_mock_chimera,GS,99.4,BOLD:AAB6239.1,Animalia,Arthropoda,Insecta,Trichoptera,Dipseudopsidae,Phylocentropus,Phylocentropus placidus,une-31,1366,BOLD:AAB6239
643,OTU98_suspect_mock_chimera,GS,100.0,BOLD:ABY8347.2,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,une-31,2713,BOLD:ABY8347
644,OTU102_suspect_mock_chimera,GS,100.0,BOLD:AAH2373.4,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius memnonius,une-31,1561,BOLD:AAH2373
645,OTU106_suspect_mock_chimera,GS,100.0,BOLD:ACN5872.1,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Lobopterella,Lobopterella dimidiatipes,une-31,1465,BOLD:ACN5872
646,OTU108_suspect_mock_chimera,GS,100.0,BOLD:AAB7939.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Caloptilia,Caloptilia alnivorella,une-31,1887,BOLD:AAB7939
647,OTU109_suspect_mock_chimera,GS,100.0,BOLD:AAU6544.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Ormosia,Ormosia affinis,une-31,99,BOLD:AAU6544
648,OTU120_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,une-31,1232,BOLD:AAG0758
649,OTU121_suspect_mock_chimera,GS,100.0,BOLD:AAB3308.3,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagio,Rhagio mystaceus,une-31,46,BOLD:AAB3308
650,OTU125_suspect_mock_chimera,GS,100.0,BOLD:AAA6614.6,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,une-31,2073,BOLD:AAA6614
651,OTU127_suspect_mock_chimera,GS,100.0,BOLD:AAA3067.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina cocana,une-31,1115,BOLD:AAA3067
652,OTU128_suspect_mock_chimera,GS,98.9,BOLD:ABW6304.1,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,NA,une-31,1079,BOLD:ABW6304
653,OTU131,US,1.0000,BOLD:ABW8631.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,1020,BOLD:ABW8631
654,OTU133_suspect_mock_chimera,GS,100.0,BOLD:AAA3659.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pandemis,Pandemis limitata,une-31,147,BOLD:AAA3659
655,OTU135_suspect_mock_chimera,SS,1.0000,BOLD:ABA6163.2,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,une-31,971,BOLD:ABA6163
656,OTU141_suspect_mock_chimera,GS,100.0,BOLD:AAK8298.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,1171,BOLD:AAK8298
657,OTU143_suspect_mock_chimera,GS,100.0,BOLD:AAO2062.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes rastricornis,une-31,213,BOLD:AAO2062
658,OTU144_suspect_mock_chimera,GS,100.0,BOLD:AAA6260.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena delicatana,une-31,907,BOLD:AAA6260
659,OTU145_suspect_mock_chimera,GS,100.0,BOLD:AAN5882.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,une-31,719,BOLD:AAN5882
660,OTU146_suspect_mock_chimera,GS,100.0,BOLD:AAH4351.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Opogona,Opogona omoscopa,une-31,867,BOLD:AAH4351
661,OTU147_suspect_mock_chimera,GS,100.0,BOLD:ABW4424.3,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,NA,une-31,727,BOLD:ABW4424
662,OTU149_suspect_mock_chimera,GS,100.0,BOLD:AAA8210.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,une-31,669,BOLD:AAA8210
663,OTU150_suspect_mock_chimera,GS,99.4,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,une-31,1170,BOLD:ACA9904
664,OTU151_suspect_mock_variant,GS,100.0,BOLD:AAA2634.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa messoria,une-31,522,BOLD:AAA2634
665,OTU152_suspect_mock_chimera,GS,100.0,BOLD:AAA7920.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenonema,Stenonema femoratum,une-31,1415,BOLD:AAA7920
666,OTU153_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,une-31,554,BOLD:AAB7869
667,OTU165,US,0.9934,BOLD:ABZ6275.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,661,BOLD:ABZ6275
668,OTU166_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,une-31,403,BOLD:AAA6261
669,OTU168_suspect_mock_chimera,GS,100.0,BOLD:ACX5108.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,676,BOLD:ACX5108
670,OTU169_suspect_mock_chimera,GS,99.4,BOLD:ACE2171.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,une-31,143,BOLD:ACE2171
671,OTU170_suspect_mock_chimera,US,0.9844,BOLD:ACD0295.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,450,BOLD:ACD0295
672,OTU174_suspect_mock_chimera,SS,1.0000,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,une-31,560,BOLD:AAF0031
673,OTU175_suspect_mock_chimera,GS,100.0,BOLD:AAF9066.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,une-31,436,BOLD:AAF9066
674,OTU177_suspect_mock_chimera,GS,100.0,BOLD:AAG5457.8,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-31,273,BOLD:AAG5457
675,OTU178_suspect_mock_chimera,GS,98.3,BOLD:ABX3627.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,une-31,924,BOLD:ABX3627
676,OTU181_suspect_mock_chimera,GS,100.0,BOLD:AAC0903.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus acidophilus,une-31,169,BOLD:AAC0903
677,OTU185_suspect_mock_chimera,GS,100.0,BOLD:AAP6367.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius brevicollis,une-31,501,BOLD:AAP6367
678,OTU189_suspect_mock_chimera,GS,100.0,BOLD:AAG2645.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Hexagenia,Hexagenia limbata,une-31,1178,BOLD:AAG2645
679,OTU190_suspect_mock_chimera,GS,100.0,BOLD:AAF7182.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Agonopterix,Agonopterix thelmae,une-31,576,BOLD:AAF7182
680,OTU192_suspect_mock_chimera,GS,100.0,BOLD:AAI4397.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Antocha,NA,une-31,452,BOLD:AAI4397
681,OTU193_suspect_mock_chimera,US,0.9885,BOLD:ABA1594.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,486,BOLD:ABA1594
682,OTU196_suspect_mock_chimera,GS,100.0,BOLD:AAH3225.1,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,une-31,567,BOLD:AAH3225
683,OTU200_suspect_mock_chimera,GS,100.0,BOLD:AAE8479.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mexicanum,une-31,419,BOLD:AAE8479
684,OTU201_suspect_mock_chimera,GS,100.0,BOLD:ABY6648.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,579,BOLD:ABY6648
685,OTU202_suspect_mock_chimera,SS,0.9900,BOLD:AAP6352.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,35,BOLD:AAP6352
686,OTU204_suspect_mock_chimera,GS,100.0,BOLD:AAE2886.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Therion,Therion circumflexum,une-31,365,BOLD:AAE2886
687,OTU205_suspect_mock_chimera,GS,100.0,BOLD:ACX2014.35,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus mendax,une-31,66,BOLD:ACX2014
688,OTU206_suspect_mock_chimera,GS,100.0,BOLD:AAA3409.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium modestum,une-31,570,BOLD:AAA3409
689,OTU208_suspect_mock_chimera,GS,100.0,BOLD:ABX5931.4,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula trivittata,une-31,209,BOLD:ABX5931
690,OTU209_suspect_mock_chimera,GS,100.0,BOLD:AAB9410.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris semipurpurana,une-31,272,BOLD:AAB9410
691,OTU211_suspect_mock_chimera,GS,100.0,BOLD:ACE5262.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche campyla,une-31,644,BOLD:ACE5262
692,OTU213_suspect_mock_chimera,GS,99.4,BOLD:AAO3944.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Geranomyia,NA,une-31,1034,BOLD:AAO3944
693,OTU215_suspect_mock_chimera,GS,100.0,BOLD:ADF6563.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium vicarium,une-31,589,BOLD:ADF6563
694,OTU216_suspect_mock_chimera,GS,100.0,BOLD:AAF9008.6,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,une-31,375,BOLD:AAF9008
695,OTU221_suspect_mock_chimera,GS,100.0,BOLD:AAB7105.1,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,Polistes dominula,une-31,418,BOLD:AAB7105
696,OTU223_suspect_mock_chimera,GS,100.0,BOLD:AAA4439.3,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes obscurusella,une-31,234,BOLD:AAA4439
697,OTU226_suspect_mock_chimera,GS,100.0,BOLD:AAF3428.4,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus similis,une-31,555,BOLD:AAF3428
698,OTU236,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,une-31,354,None
699,OTU237_suspect_mock_chimera,GS,100.0,BOLD:AAB1667.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia quercifoliana,une-31,384,BOLD:AAB1667
700,OTU238_suspect_mock_chimera,GS,99.4,BOLD:ABA5202.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila luteipennis,une-31,874,BOLD:ABA5202
701,OTU241_suspect_mock_chimera,GS,100.0,BOLD:AAA7894.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Catastega,Catastega aceriella,une-31,364,BOLD:AAA7894
702,OTU242_suspect_mock_chimera,GS,100.0,BOLD:AAA3997.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cladara,Cladara limitaria,une-31,294,BOLD:AAA3997
703,OTU243_suspect_mock_chimera,GS,100.0,BOLD:ACF5890.3,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-31,714,BOLD:ACF5890
704,OTU245_suspect_mock_chimera,GS,99.4,BOLD:ACA9619.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Molophilus,NA,une-31,46,BOLD:ACA9619
705,OTU246_suspect_mock_chimera,GS,100.0,BOLD:AAA7906.6,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Phryganea,Phryganea cinerea,une-31,364,BOLD:AAA7906
706,OTU247_suspect_mock_chimera,GS,100.0,BOLD:AAB0279.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,NA,une-31,240,BOLD:AAB0279
707,OTU250_suspect_mock_chimera,GS,100.0,BOLD:AAG7627.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,une-31,143,BOLD:AAG7627
708,OTU251_suspect_mock_chimera,GS,99.4,BOLD:AAA3680.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche morosa,une-31,345,BOLD:AAA3680
709,OTU253_suspect_mock_chimera,GS,98.2,BOLD:ABA8301.5,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,NA,NA,une-31,286,BOLD:ABA8301
710,OTU254_suspect_mock_chimera,GS,100.0,BOLD:AAC2499.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila suzukii,une-31,174,BOLD:AAC2499
711,OTU255_suspect_mock_chimera,GS,100.0,BOLD:AAA2528.3,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche sparna,une-31,352,BOLD:AAA2528
712,OTU257_suspect_mock_chimera,GS,100.0,BOLD:AAU6627.1,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Cratyna,Cratyna perplexa,une-31,340,BOLD:AAU6627
713,OTU261_suspect_mock_chimera,GS,99.4,BOLD:ACA0972.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,85,BOLD:ACA0972
714,OTU263_suspect_mock_chimera,GS,100.0,BOLD:ACB5151.1,Animalia,Arthropoda,Chilopoda,Scolopendromorpha,Scolopendridae,Scolopendra,Scolopendra subspinipes,une-31,301,BOLD:ACB5151
715,OTU264_suspect_mock_chimera,GS,100.0,BOLD:ACV1904.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,une-31,25,BOLD:ACV1904
716,OTU265_suspect_mock_chimera,GS,100.0,BOLD:AAB6784.2,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Pirata piraticus,une-31,77,BOLD:AAB6784
717,OTU266_suspect_mock_chimera,GS,98.9,BOLD:AAB2768.7,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus rufus,une-31,68,BOLD:AAB2768
718,OTU269_suspect_mock_chimera,GS,100.0,BOLD:AAW6052.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,NA,une-31,267,BOLD:AAW6052
719,OTU270_suspect_mock_chimera,GS,100.0,BOLD:AAB6200.3,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Zaprionus,Zaprionus indianus,une-31,288,BOLD:AAB6200
720,OTU271_suspect_mock_chimera,GS,100.0,BOLD:ABA5203.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia frontalis,une-31,269,BOLD:ABA5203
721,OTU272_suspect_mock_chimera,GS,100.0,BOLD:AAC3054.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Harpalus,Harpalus pensylvanicus,une-31,258,BOLD:AAC3054
722,OTU274_suspect_mock_chimera,US,0.9967,BOLD:AAX9373.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,285,BOLD:AAX9373
723,OTU276_suspect_mock_chimera,GS,100.0,BOLD:AAD6847.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Euphylidorea,Euphylidorea platyphallus,une-31,204,BOLD:AAD6847
724,OTU277_suspect_mock_chimera,US,0.9860,BOLD:AAP0959.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,198,BOLD:AAP0959
725,OTU280_suspect_mock_chimera,US,0.9546,BOLD:AAG5465.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,299,BOLD:AAG5465
726,OTU284_suspect_mock_chimera,GS,100.0,BOLD:AAA9253.2,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ophiusa,Ophiusa disjungens,une-31,287,BOLD:AAA9253
727,OTU286_suspect_mock_chimera,GS,100.0,BOLD:AAA2389.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,297,BOLD:AAA2389
728,OTU293_suspect_mock_chimera,GS,100.0,BOLD:AAB1082.1,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Lithacodes,Lithacodes fasciola,une-31,241,BOLD:AAB1082
729,OTU297_suspect_mock_chimera,GS,100.0,BOLD:AAA6295.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia columbiata,une-31,189,BOLD:AAA6295
730,OTU299_suspect_mock_chimera,GS,100.0,BOLD:ACX4440.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,102,BOLD:ACX4440
731,OTU301_suspect_mock_chimera,US,0.9916,BOLD:AAL9551.4,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,345,BOLD:AAL9551
732,OTU302_suspect_mock_chimera,GS,98.9,BOLD:AAL2743.2,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Forelia,NA,une-31,365,BOLD:AAL2743
733,OTU304_suspect_mock_chimera,SS,1.0000,BOLD:ABW6246.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,333,BOLD:ABW6246
734,OTU306,SS,1.0000,BOLD:ACL5844.1,Animalia,Arthropoda,Arachnida,Trombidiformes,Aturidae,Albia,NA,une-31,306,BOLD:ACL5844
735,OTU307,US,1.0000,BOLD:AAW0548.2,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-31,238,BOLD:AAW0548
736,OTU308_suspect_mock_chimera,GS,100.0,BOLD:AAG9765.3,Animalia,Arthropoda,Insecta,Megaloptera,Sialidae,Sialis,Sialis concava,une-31,342,BOLD:AAG9765
737,OTU309_suspect_mock_chimera,GS,100.0,BOLD:AAF6798.5,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,Procladius denticulatus,une-31,262,BOLD:AAF6798
738,OTU310_suspect_mock_chimera,GS,100.0,BOLD:AAJ2791.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus omnivagus,une-31,130,BOLD:AAJ2791
739,OTU312_suspect_mock_chimera,GS,99.4,BOLD:AAE5173.1,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,PschodididGC,NA,une-31,53,BOLD:AAE5173
740,OTU313_suspect_mock_chimera,GS,100.0,BOLD:AAZ0177.1,Animalia,Arthropoda,Insecta,Hymenoptera,Xyelidae,Xyela,Xyela pini,une-31,255,BOLD:AAZ0177
741,OTU314,US,0.9916,BOLD:ACE7661.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-31,122,BOLD:ACE7661
742,OTU317_suspect_mock_chimera,GS,100.0,BOLD:ACT6925.1,Animalia,Arthropoda,Arachnida,Mesostigmata,Phytoseiidae,NA,NA,une-31,222,BOLD:ACT6925
743,OTU318,US,0.9936,BOLD:ACT8457.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,46,BOLD:ACT8457
744,OTU319_suspect_mock_chimera,GS,100.0,BOLD:AAU8770.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,une-31,274,BOLD:AAU8770
745,OTU320_suspect_mock_chimera,GS,100.0,BOLD:ACA3913.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Athous,Athous brightwelli,une-31,438,BOLD:ACA3913
746,OTU321_suspect_mock_chimera,GS,100.0,BOLD:ACI7207.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus decumanus,une-31,307,BOLD:ACI7207
747,OTU323_suspect_mock_variant,GS,100.0,BOLD:AAA8525.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Amphipyra,Amphipyra pyramidoides,une-31,85,BOLD:AAA8525
748,OTU326_suspect_mock_chimera,GS,100.0,BOLD:ABZ7432.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris subnivana,une-31,230,BOLD:ABZ7432
749,OTU327_suspect_mock_chimera,GS,100.0,BOLD:ACQ6990.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,une-31,210,BOLD:ACQ6990
750,OTU328_suspect_mock_chimera,GS,99.4,BOLD:AAV0705.1,Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,NA,NA,une-31,205,BOLD:AAV0705
751,OTU329_suspect_mock_chimera,GS,100.0,BOLD:AAP8635.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Dicranomyia) longipennis,une-31,143,BOLD:AAP8635
752,OTU330_suspect_mock_chimera,GS,99.4,BOLD:AAA8940.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,une-31,48,BOLD:AAA8940
753,OTU331_suspect_mock_chimera,GS,100.0,BOLD:AAA3678.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche morosa,une-31,218,BOLD:AAA3678
754,OTU332_suspect_mock_chimera,GS,100.0,BOLD:ABY9871.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,NA,une-31,262,BOLD:ABY9871
755,OTU333_suspect_mock_chimera,GS,100.0,BOLD:AAI4082.1,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Chrysopilus,Chrysopilus quadratus,une-31,30,BOLD:AAI4082
756,OTU334,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,une-31,50,BOLD:ACF7919
757,OTU338,US,1.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,54,None
758,OTU339_suspect_mock_chimera,GS,100.0,BOLD:ACD9559.3,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,NA,NA,une-31,221,BOLD:ACD9559
